event_id|time|elapsed|dev|rts|seq|L|S|M|port|cancel|fanout|send_event_id|type
699|1.0|0.0|n_5_13|0|699|[]|{"lastFlipTime": 0.167372, "spins": [1, 1, -1, -1, -1], "rng": 38420098, "times": [4.88399, 1.81475, 0.262092, 1.18732, 2.0757], "spin": 1}||in|||697|recv
852|2.0|0.0|n_12_15|0|852|[]|{"spins": [1, 1, -1, 1, -1], "rng": 1774371708, "times": [2.07215, 1.26759, 2.35287, 2.75667, 2.99309], "spin": 1}|{"spin": 1, "time": 2.07215}|out|True|1||send
1214|4.0|0.0|n_7_8|0|1214|[]|{"spins": [1, 1, -1, 1, 1], "rng": 2410758538, "times": [0.709049, 0.914244, 0.544094, 0.851874, 1.23162], "spin": 1}||in|||1212|recv
364|0.0|0.0|n_14_4|0|364|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 1846356277, "times": [0.84423, 1.29622, 0.702212, 0.0986879, 0.444392], "spin": -1}||in|||362|recv
615|1.0|0.0|n_8_12|0|615|[]|{"spins": [1, 1, 1, -1, -1], "rng": 168395480, "times": [3.23888, 1.23435, 1.36807, 1.15172, 1.03813], "spin": 1}||in|||612|recv
689|1.0|0.0|n_15_14|1|689|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 3090253312, "times": [0.329191, 0.715189, 1.6046, 2.20646, 1.5006], "spin": -1, "rts": 1}||in|||687|recv
366|0.0|0.0|n_15_3|0|366|[]|{"spins": [1, -1, 1, 1, 1], "rng": 2867043468, "times": [0.404163, 0.424253, 0.110215, 0.702212, 1.29622], "spin": 1}||in|||362|recv
377|0.0|0.0|n_9_9|0|377|[]|{"lastFlipTime": 0.298987, "spins": [-1, -1, -1, -1, -1], "rng": 1929547520, "times": [1.09915, 0.691185, 0.712809, 1.51876, 1.81805], "spin": -1}|{"spin": 4294967295, "time": 1.09915}|out|True|1||send
271|0.0|0.0|n_3_1|0|271|[]|{"spins": [1, -1, 1, -1, 1], "rng": 1097817208, "times": [1.36412, 0.296079, 0.547223, 0.129834, 0.62305], "spin": 1}||in|||267|recv
904|2.0|0.0|n_5_4|0|904|[]|{"spins": [-1, 1, -1, 1, 1], "rng": 233494153, "times": [2.91204, 0.865735, 1.60511, 2.83911, 2.8533], "spin": -1}||in|||902|recv
1246|4.0|0.0|n_6_14|0|1246|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 524168621, "times": [2.10339, 1.19177, 1.41307, 0.918344, 4.61898], "spin": -1}||in|||1242|recv
652|1.0|0.0|n_10_14|0|652|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 10967320, "times": [6.57664, 1.78483, 3.72617, 0.840847, 1.00677], "spin": -1}|{"spin": 4294967295, "time": 6.57664}|out|True|1||send
1159|4.0|0.0|n_7_0|0|1159|[]|{"spins": [1, -1, 1, 1, 1], "rng": 2022357751, "times": [1.1885, 0.568542, 1.81114, 1.32571, 1.42217], "spin": 1}||in|||1157|recv
1036|3.0|0.0|n_1_11|0|1036|[]|{"spins": [1, -1, 1, 1, 1], "rng": 784235387, "times": [1.70049, 1.87183, 1.99779, 1.52188, 2.77974], "spin": 1}||in|||1032|recv
573|1.0|0.0|n_2_6|0|573|[]|{"spins": [1, 1, -1, -1, 1], "rng": 1730325499, "times": [0.924206, 0.305191, 2.82, 0.35172, 0.228866], "spin": 1}||in|||572|recv
3|0.0|0.0|n_14_11|0|3|[]|{"spins": [1, -1, -1, -1, 1], "rng": 70219510, "times": [4.11357, 0.65272, 1.90366, 0.292212, 1.30978], "spin": 1}||||||init
222|0.0|0.0|n_8_11|0|222|[]|{"spins": [1, -1, 1, 1, -1], "rng": 1249933262, "times": [1.23435, 1.73214, 1.02693, 3.23888, 2.12436], "spin": 1}||||||init
437|0.0|0.0|n_5_1|1|437|[]|{"spins": [1, -1, 1, 1, 1], "rng": 3597205730, "times": [0.341438, 0.920343, 2.92738, 2.35909, 0.547223], "spin": 1, "rts": 1}|{"spin": 1, "time": 0.341438}|out|True|1||send
922|2.0|0.0|n_6_8|0|922|[]|{"lastFlipTime": 0.565645, "spins": [1, 1, 1, -1, -1], "rng": 2206643585, "times": [1.23162, 0.931229, 0.709049, 0.814713, 0.660363], "spin": 1}|{"spin": 1, "time": 1.23162}|out|True|1||send
294|0.0|0.0|n_8_3|1|294|[]|{"spins": [1, -1, 1, 1, 1], "rng": 2761114227, "times": [0.44181, 5.93263, 1.12419, 1.4507, 0.653618], "spin": 1, "rts": 1}||in|||292|recv
600|1.0|0.0|n_2_8|0|600|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1275646046, "times": [1.21399, 0.35172, 0.531032, 0.710006, 0.966749], "spin": -1}||in|||597|recv
153|0.0|0.0|n_15_10|0|153|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 161832261, "times": [3.27864, 1.22222, 0.425861, 1.90366, 0.65272], "spin": -1}||||||init
325|0.0|0.0|n_0_0|0|325|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 1196435762, "times": [1.2781, 0.666961, 0.91126, 0.269329, 1.11849], "spin": -1}||in|||322|recv
163|0.0|0.0|n_13_14|0|163|[]|{"spins": [-1, -1, -1, 1, 1], "rng": 1934136065, "times": [0.797783, 0.209222, 1.5006, 0.366813, 1.26759], "spin": -1}||||||init
346|0.0|0.0|n_4_13|0|346|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 538882527, "times": [2.0757, 2.84589, 0.167372, 5.13255, 0.374498], "spin": -1}||in|||342|recv
28|0.0|0.0|n_5_8|1|28|[]|{"spins": [1, -1, -1, 1, -1], "rng": 3744889065, "times": [0.137052, 0.988281, 0.565645, 1.37301, 0.662919], "spin": 1, "rts": 1}||||||init
776|2.0|0.0|n_11_10|0|776|[]|{"spins": [1, -1, -1, 1, -1], "rng": 1780921516, "times": [0.880313, 1.74988, 0.52094, 2.45935, 0.839262], "spin": 1}||in|||772|recv
1060|3.0|0.0|n_7_11|0|1060|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 513289299, "times": [2.12436, 1.66868, 2.29948, 1.03813, 0.993825], "spin": -1}||in|||1057|recv
56|0.0|0.0|n_6_12|0|56|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 815480746, "times": [1.66142, 0.214493, 1.03813, 0.262092, 1.81475], "spin": -1}||||||init
990|3.0|0.0|n_6_11|0|990|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 1970153990, "times": [0.993825, 0.216256, 2.12436, 1.66142, 2.37316], "spin": -1}||in|||987|recv
863|2.0|0.0|n_2_6|0|863|[]|{"spins": [1, 1, -1, -1, 1], "rng": 1730325499, "times": [0.924206, 0.933034, 2.82, 0.47047, 0.360684], "spin": 1}||in|||862|recv
1035|3.0|0.0|n_0_10|0|1035|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 571039986, "times": [2.4436, 1.41814, 1.87183, 2.77974, 3.27864], "spin": -1}||in|||1032|recv
417|0.0|0.0|n_0_12|1|417|[]|{"lastFlipTime": 0.194286, "spins": [-1, -1, 1, -1, -1], "spin": -1, "rts": 1, "rng": 3391039956, "times": [0.430593, 0.861376, 1.52188, 0.641938, 1.40888]}|{"spin": 4294967295, "time": 0.430593}|out|True|1||send
236|0.0|0.0|n_2_2|0|236|[]|{"spins": [1, -1, -1, 1, -1], "rng": 932265108, "times": [1.52758, 0.619727, 0.129834, 0.220972, 0.740431], "spin": 1}||||||init
681|1.0|0.0|n_14_7|0|681|[]|{"spins": [1, 1, -1, 1, -1], "rng": 1273694806, "times": [1.21552, 0.657811, 0.659376, 0.16284, 1.36924], "spin": 1}||in|||677|recv
1165|4.0|0.0|n_7_4|0|1165|[]|{"spins": [1, -1, 1, -1, 1], "rng": 411169514, "times": [2.69275, 3.53088, 1.4507, 1.99255, 1.73118], "spin": 1}||in|||1162|recv
1157|4.0|0.0|n_7_1|0|1157|[]|{"lastFlipTime": 0.322359, "spins": [1, 1, -1, -1, 1], "rng": 3007408111, "times": [1.32571, 1.1885, 1.5541, 1.44413, 2.92738], "spin": 1}|{"spin": 1, "time": 1.32571}|out|True|1||send
1095|3.0|0.0|n_5_1|0|1095|[]|{"lastFlipTime": 0.341438, "spins": [-1, 1, 1, 1, 1], "rng": 241366628, "times": [3.22032, 1.92624, 2.92738, 2.35909, 2.08208], "spin": -1}||in|||1092|recv
895|2.0|0.0|n_2_8|0|895|[]|{"spins": [-1, -1, -1, 1, 1], "rng": 1275646046, "times": [1.21399, 0.47047, 0.531032, 1.89505, 0.966749], "spin": -1}||in|||892|recv
657|1.0|0.0|n_5_1|0|657|[]|{"lastFlipTime": 0.341438, "spins": [-1, -1, 1, 1, 1], "rng": 241366628, "times": [3.22032, 0.920343, 2.92738, 2.35909, 0.547223], "spin": -1}|{"spin": 4294967295, "time": 3.22032}|out|True|1||send
1053|3.0|0.0|n_3_6|0|1053|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 256004462, "times": [2.82, 2.96083, 0.912476, 0.860635, 0.924206], "spin": -1}||in|||1052|recv
504|0.0|0.0|n_11_9|1|504|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 3294205727, "times": [0.265279, 1.83474, 2.07927, 0.880313, 0.712809], "spin": -1, "rts": 1}||in|||502|recv
1083|3.0|0.0|n_4_8|0|1083|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2213389478, "times": [0.662919, 1.81818, 1.18787, 0.668679, 0.531032], "spin": -1}||in|||1082|recv
409|0.0|0.0|n_5_10|0|409|[]|{"spins": [-1, 1, 1, 1, 1], "rng": 2172355894, "times": [0.681632, 1.37301, 0.024363, 0.0477695, 0.300049], "spin": -1}||in|||407|recv
920|2.0|0.0|n_0_10|0|920|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 571039986, "times": [2.4436, 1.41814, 1.87183, 0.9555, 3.27864], "spin": -1}||in|||917|recv
847|2.0|0.0|n_0_1|0|847|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2479598938, "times": [0.818676, 1.2781, 1.52722, 0.635184, 1.73188], "spin": -1}|{"spin": 4294967295, "time": 0.818676}|out|True|1||send
144|0.0|0.0|n_2_0|0|144|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 1226617027, "times": [1.25318, 1.27057, 0.296079, 0.619727, 0.91126], "spin": -1}||||||init
1006|3.0|0.0|n_2_11|0|1006|[]|{"spins": [1, 1, -1, -1, 1], "rng": 1046616807, "times": [1.99779, 2.40271, 5.0733, 1.34054, 1.70049], "spin": 1}||in|||1002|recv
47|0.0|0.0|n_10_15|0|47|[]|{"spins": [1, -1, -1, 1, 1], "rng": 1852612738, "times": [0.840847, 0.606359, 2.99309, 0.100017, 0.628775], "spin": 1}||||||init
885|2.0|0.0|n_3_8|1|885|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 2525431825, "times": [0.531032, 0.860635, 0.662919, 1.10507, 1.21399], "spin": -1, "rts": 1}||in|||882|recv
697|1.0|0.0|n_5_14|1|697|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 2404631525, "times": [1.18732, 4.88399, 2.10339, 2.37178, 5.13255], "spin": -1, "rts": 1}|{"spin": 4294967295, "time": 1.18732}|out|True|1||send
561|1.0|0.0|n_14_1|0|561|[]|{"spins": [1, -1, -1, -1, -1], "rng": 213085756, "times": [3.0035, 0.659636, 1.73188, 1.83076, 0.727184], "spin": 1}||in|||557|recv
659|1.0|0.0|n_5_0|1|659|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 1711038460, "times": [0.920343, 2.37178, 1.42217, 3.22032, 1.47701], "spin": -1, "rts": 1}||in|||657|recv
797|2.0|0.0|n_6_11|0|797|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 1970153990, "times": [0.993825, 0.216256, 2.12436, 1.66142, 0.453853], "spin": -1}|{"spin": 4294967295, "time": 0.993825}|out|True|1||send
7|0.0|0.0|n_4_12|0|7|[]|{"spins": [-1, 1, 1, -1, 1], "rng": 249463147, "times": [2.84589, 2.63215, 1.81475, 2.0757, 1.29462], "spin": -1}||||||init
230|0.0|0.0|n_14_14|0|230|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 957762319, "times": [1.5006, 2.31285, 0.329191, 1.47316, 0.797783], "spin": -1}||||||init
74|0.0|0.0|n_13_1|0|74|[]|{"spins": [-1, -1, 1, 1, 1], "rng": 2075619402, "times": [0.727184, 1.34615, 3.0035, 0.637919, 0.39912], "spin": -1}||||||init
1252|4.0|0.0|n_2_15|0|1252|[]|{"lastFlipTime": 1.27057, "spins": [-1, 1, -1, -1, 1], "rng": 1860542682, "times": [2.10714, 2.92308, 1.30138, 4.45336, 2.65597], "spin": -1}|{"spin": 4294967295, "time": 2.10714}|out|True|1||send
256|0.0|0.0|n_12_14|0|256|[]|{"spins": [1, 1, -1, 1, -1], "rng": 1209076046, "times": [1.26759, 1.02519, 0.797783, 1.18816, 3.72617], "spin": 1}||||||init
735|1.0|0.0|n_11_15|0|735|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 215315653, "times": [2.99309, 3.72617, 1.18816, 3.44538, 0.840847], "spin": -1}||in|||732|recv
193|0.0|0.0|n_9_5|0|193|[]|{"spins": [1, -1, -1, 1, -1], "rng": 1812955070, "times": [0.862486, 0.528694, 0.0155259, 4.72294, 0.55957], "spin": 1}||||||init
1037|3.0|0.0|n_14_10|0|1037|[]|{"lastFlipTime": 0.65272, "spins": [1, 1, -1, 1, -1], "rng": 753169796, "times": [2.39363, 0.837172, 3.27864, 4.11357, 3.10925], "spin": 1}|{"spin": 1, "time": 2.39363}|out|True|1||send
63|0.0|0.0|n_3_1|0|63|[]|{"spins": [1, -1, 1, -1, -1], "rng": 1097817208, "times": [1.36412, 0.296079, 0.547223, 0.129834, 0.619727], "spin": 1}||||||init
466|0.0|0.0|n_4_4|0|466|[]|{"spins": [1, 1, -1, -1, 1], "rng": 247620166, "times": [2.8533, 0.715127, 2.91204, 1.82163, 1.7472], "spin": 1}||in|||462|recv
488|0.0|0.0|n_3_6|0|488|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 256004462, "times": [2.82, 0.0814609, 0.561234, 0.449407, 0.924206], "spin": -1}||in|||487|recv
870|2.0|0.0|n_0_14|0|870|[]|{"lastFlipTime": 0.020688, "spins": [-1, -1, 1, -1, -1], "rng": 881203967, "times": [1.6046, 0.641938, 2.26939, 2.09837, 0.344294], "spin": -1}||in|||867|recv
489|0.0|0.0|n_1_6|1|489|[]|{"spins": [1, -1, 1, 1, 1], "rng": 3807858031, "times": [0.120377, 0.306229, 0.924206, 0.410932, 0.412369], "spin": 1, "rts": 1}||in|||487|recv
1207|4.0|0.0|n_13_14|0|1207|[]|{"lastFlipTime": 1.13746, "spins": [-1, 1, -1, -1, 1], "rng": 3633904703, "times": [1.33554, 1.90598, 1.5006, 2.35287, 1.26759], "spin": -1}|{"spin": 4294967295, "time": 1.33554}|out|True|1||send
217|0.0|0.0|n_11_10|0|217|[]|{"spins": [1, -1, -1, 1, -1], "rng": 1780921516, "times": [0.880313, 0.265279, 0.140808, 2.45935, 0.839262], "spin": 1}||||||init
1005|3.0|0.0|n_3_12|1|1005|[]|{"spins": [1, -1, -1, -1, -1], "rng": 1176828804, "times": [1.29462, 5.0733, 2.84589, 1.98318, 1.34054], "spin": 1, "rts": 1}||in|||1002|recv
759|1.0|0.0|n_14_4|0|759|[]|{"spins": [-1, 1, 1, 1, -1], "rng": 1846356277, "times": [0.84423, 1.29622, 0.702212, 0.8354, 0.736943], "spin": -1}||in|||757|recv
916|2.0|0.0|n_8_7|0|916|[]|{"spins": [1, 1, 1, 1, 1], "rng": 1984297774, "times": [0.772179, 2.753, 2.03962, 0.332555, 0.343659], "spin": 1}||in|||912|recv
755|1.0|0.0|n_2_0|0|755|[]|{"spins": [-1, 1, 1, -1, -1], "rng": 1226617027, "times": [1.25318, 1.27057, 1.37194, 1.21448, 1.62512], "spin": -1}||in|||752|recv
572|1.0|0.0|n_1_6|1|572|[]|{"spins": [1, -1, 1, 1, 1], "rng": 3853396857, "times": [0.228866, 0.306229, 0.924206, 0.410932, 0.412369], "spin": 1, "rts": 1}|{"spin": 1, "time": 0.228866}|out|True|1||send
594|1.0|0.0|n_0_3|1|594|[]|{"spins": [1, -1, 1, 1, 1], "rng": 3846749529, "times": [0.110215, 0.635184, 0.932686, 1.65688, 0.404163], "spin": 1, "rts": 1}||in|||592|recv
410|0.0|0.0|n_6_11|0|410|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 3465824948, "times": [0.214493, 0.024363, 2.12436, 1.66142, 0.0477695], "spin": -1}||in|||407|recv
449|0.0|0.0|n_10_12|0|449|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 539617321, "times": [2.07434, 1.4151, 1.34255, 1.78483, 1.36807], "spin": -1}||in|||447|recv
818|2.0|0.0|n_6_0|0|818|[]|{"spins": [1, -1, 1, 1, 1], "rng": 1035905546, "times": [1.42217, 0.918344, 0.435321, 2.92738, 0.982637], "spin": 1}||in|||817|recv
192|0.0|0.0|n_5_12|0|192|[]|{"spins": [1, 1, -1, -1, -1], "rng": 699558492, "times": [1.81475, 0.0256311, 1.66142, 0.167372, 2.84589], "spin": 1}||||||init
243|0.0|0.0|n_3_12|0|243|[]|{"spins": [1, -1, -1, 1, 1], "rng": 1176828804, "times": [1.29462, 5.0733, 2.84589, 0.218392, 0.439776], "spin": 1}||||||init
352|0.0|0.0|n_7_15|1|352|[]|{"lastFlipTime": 0.0247234, "spins": [-1, 1, 1, 1, -1], "spin": -1, "rts": 1, "rng": 3931258352, "times": [0.113208, 0.225097, 2.06096, 0.435321, 0.918344]}|{"spin": 4294967295, "time": 0.113208}|out|True|1||send
1077|3.0|0.0|n_15_8|0|1077|[]|{"lastFlipTime": 0.312181, "spins": [1, -1, 1, -1, 1], "rng": 399632136, "times": [2.94668, 0.659376, 1.6248, 1.22222, 1.28032], "spin": 1}|{"spin": 1, "time": 2.94668}|out|True|1||send
66|0.0|0.0|n_3_4|0|66|[]|{"spins": [1, -1, 1, 1, 1], "rng": 748443057, "times": [1.7472, 0.505912, 2.8533, 0.0814609, 0.314581], "spin": 1}||||||init
390|0.0|0.0|n_5_12|0|390|[]|{"spins": [1, 1, -1, 1, -1], "rng": 699558492, "times": [1.81475, 0.0256311, 1.66142, 4.88399, 2.84589], "spin": 1}||in|||387|recv
1087|3.0|0.0|n_13_2|1|1087|[]|{"lastFlipTime": 1.61473, "spins": [-1, -1, -1, 1, 1], "spin": -1, "rts": 1, "rng": 4273077797, "times": [1.61984, 3.18347, 1.83076, 4.12649, 2.50841]}|{"spin": 4294967295, "time": 1.61984}|out|True|1||send
507|0.0|0.0|n_6_6|0|507|[]|{"spins": [1, 1, 1, 1, -1], "rng": 1805431290, "times": [1.09502, 4.20325, 0.702579, 0.931229, 0.399676], "spin": 1}|{"spin": 1, "time": 1.09502}|out|True|1||send
935|2.0|0.0|n_10_15|0|935|[]|{"spins": [1, -1, -1, 1, 1], "rng": 1852612738, "times": [0.840847, 6.57664, 2.99309, 2.77003, 0.706272], "spin": 1}||in|||932|recv
273|0.0|0.0|n_3_8|0|273|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 2525431825, "times": [0.531032, 0.449407, 0.662919, 1.10507, 1.21399], "spin": -1}||in|||272|recv
691|1.0|0.0|n_15_12|0|691|[]|{"spins": [-1, -1, 1, -1, 1], "rng": 1049764767, "times": [1.40888, 1.90366, 2.66915, 0.715189, 1.67608], "spin": -1}||in|||687|recv
604|1.0|0.0|n_7_3|0|604|[]|{"spins": [1, -1, 1, 1, 1], "rng": 2234071534, "times": [0.653618, 1.44413, 0.44181, 2.69275, 0.854235], "spin": 1}||in|||602|recv
997|3.0|0.0|n_13_14|1|997|[]|{"lastFlipTime": 1.13746, "spins": [-1, 1, -1, -1, 1], "spin": -1, "rts": 1, "rng": 4164124101, "times": [1.1684, 1.90598, 1.5006, 2.35287, 1.26759]}|{"spin": 4294967295, "time": 1.1684}|out|True|1||send
1075|3.0|0.0|n_6_6|0|1075|[]|{"spins": [1, 1, 1, 1, -1], "rng": 1805431290, "times": [1.09502, 4.20325, 1.37368, 0.931229, 2.04895], "spin": 1}||in|||1072|recv
4|0.0|0.0|n_9_10|0|4|[]|{"spins": [-1, 1, -1, 1, -1], "rng": 940523117, "times": [1.51876, 0.298987, 0.839262, 1.02693, 1.73214], "spin": -1}||||||init
251|0.0|0.0|n_8_12|0|251|[]|{"spins": [1, 1, 1, -1, -1], "rng": 168395480, "times": [3.23888, 1.23435, 1.36807, 0.180547, 1.03813], "spin": 1}||||||init
107|0.0|0.0|n_1_12|0|107|[]|{"spins": [1, 1, 1, 1, 1], "rng": 937599765, "times": [1.52188, 1.70049, 0.439776, 0.247031, 0.194286], "spin": 1}||||||init
1216|4.0|0.0|n_8_7|0|1216|[]|{"spins": [1, 1, 1, -1, 1], "rng": 1984297774, "times": [0.772179, 2.753, 2.03962, 0.544094, 0.914244], "spin": 1}||in|||1212|recv
203|0.0|0.0|n_9_13|0|203|[]|{"spins": [-1, 1, -1, -1, -1], "rng": 620814691, "times": [1.93417, 1.36807, 0.32407, 1.00677, 0.180547], "spin": -1}||||||init
711|1.0|0.0|n_14_9|0|711|[]|{"spins": [1, 1, -1, -1, 1], "rng": 1859433129, "times": [0.837172, 1.28032, 1.22222, 0.65272, 2.17439], "spin": 1}||in|||707|recv
609|1.0|0.0|n_14_13|0|609|[]|{"spins": [1, 1, -1, -1, -1], "rng": 425111708, "times": [2.31285, 1.67608, 0.148708, 1.5006, 0.209222], "spin": 1}||in|||607|recv
782|2.0|0.0|n_15_8|1|782|[]|{"lastFlipTime": 0.312181, "spins": [1, -1, 1, -1, 1], "spin": 1, "rts": 1, "rng": 3312144102, "times": [0.572029, 0.659376, 1.6248, 1.22222, 1.28032]}|{"spin": 1, "time": 0.572029}|out|True|1||send
953|2.0|0.0|n_1_14|0|953|[]|{"spins": [1, 1, 1, -1, -1], "rng": 443992642, "times": [2.26939, 1.73297, 2.92308, 1.13794, 1.6046], "spin": 1}||in|||952|recv
468|0.0|0.0|n_11_1|0|468|[]|{"spins": [-1, -1, -1, 1, -1], "rng": 993066866, "times": [1.4644, 0.467474, 1.26408, 0.638503, 0.72474], "spin": -1}||in|||467|recv
673|1.0|0.0|n_0_7|0|673|[]|{"spins": [1, 1, 1, 1, -1], "rng": 1776062668, "times": [0.883045, 0.412369, 0.410932, 1.6248, 0.659376], "spin": 1}||in|||672|recv
785|2.0|0.0|n_0_8|0|785|[]|{"lastFlipTime": 0.272286, "spins": [1, 1, 1, 1, 1], "rng": 1110632681, "times": [1.6248, 0.883045, 0.966749, 1.14516, 0.572029], "spin": 1}||in|||782|recv
696|1.0|0.0|n_3_7|1|696|[]|{"spins": [-1, -1, -1, -1, -1], "rng": 2740216858, "times": [0.449407, 2.82, 1.81818, 0.531032, 0.47047], "spin": -1, "rts": 1}||in|||692|recv
579|1.0|0.0|n_7_14|1|579|[]|{"spins": [1, -1, -1, -1, -1], "rng": 3429266938, "times": [0.225097, 0.336384, 0.832398, 0.568542, 2.10339], "spin": 1, "rts": 1}||in|||577|recv
1195|4.0|0.0|n_1_7|1|1195|[]|{"spins": [1, 1, -1, 1, 1], "rng": 2847700443, "times": [0.410932, 0.68527, 0.47047, 0.966749, 0.883045], "spin": 1, "rts": 1}||in|||1192|recv
819|2.0|0.0|n_5_15|0|819|[]|{"lastFlipTime": 0.555115, "spins": [-1, 1, -1, 1, 1], "rng": 698219097, "times": [2.37178, 2.04019, 0.918344, 0.982637, 1.81767], "spin": -1}||in|||817|recv
534|1.0|0.0|n_8_8|1|534|[]|{"spins": [-1, 1, -1, -1, 1], "rng": 3553715229, "times": [0.18945, 0.772179, 0.691185, 1.81805, 0.709049], "spin": -1, "rts": 1}||in|||532|recv
345|0.0|0.0|n_3_12|0|345|[]|{"spins": [1, -1, -1, -1, 1], "rng": 1176828804, "times": [1.29462, 5.0733, 2.84589, 0.374498, 0.439776], "spin": 1}||in|||342|recv
730|1.0|0.0|n_11_3|0|730|[]|{"lastFlipTime": 0.0922196, "spins": [-1, 1, 1, -1, -1], "rng": 875542751, "times": [1.68257, 0.638503, 1.39004, 0.197181, 4.39314], "spin": -1}||in|||727|recv
104|0.0|0.0|n_15_14|0|104|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 3090253312, "times": [0.329191, 0.148708, 0.020688, 2.20646, 1.5006], "spin": -1}||||||init
902|2.0|0.0|n_5_3|0|902|[]|{"lastFlipTime": 0.691183, "spins": [1, 1, 1, -1, 1], "rng": 3607054585, "times": [0.865735, 2.35909, 0.854235, 2.91204, 0.715127], "spin": 1}|{"spin": 1, "time": 0.865735}|out|True|1||send
877|2.0|0.0|n_0_3|0|877|[]|{"spins": [1, -1, 1, 1, 1], "rng": 853091571, "times": [1.72655, 0.635184, 0.932686, 1.65688, 0.404163], "spin": 1}|{"spin": 1, "time": 1.72655}|out|True|1||send
769|2.0|0.0|n_9_0|0|769|[]|{"lastFlipTime": 0.300056, "spins": [1, 1, -1, 1, 1], "rng": 1159600673, "times": [1.60942, 0.706272, 0.517033, 0.432856, 1.81114], "spin": 1}||in|||767|recv
522|1.0|0.0|n_12_10|0|522|[]|{"spins": [-1, -1, -1, 1, 1], "rng": 2936776765, "times": [0.52094, 2.07927, 0.47699, 0.304859, 0.880313], "spin": -1}|{"spin": 4294967295, "time": 0.52094}|out|True|1||send
1258|4.0|0.0|n_12_4|0|1258|[]|{"spins": [-1, -1, 1, 1, -1], "rng": 438967268, "times": [2.28077, 3.69894, 1.34841, 0.843107, 2.38688], "spin": -1}||in|||1257|recv
113|0.0|0.0|n_14_3|0|113|[]|{"spins": [1, -1, 1, -1, -1], "rng": 1174950811, "times": [1.29622, 1.83076, 0.404163, 0.84423, 0.409571], "spin": 1}||||||init
262|0.0|0.0|n_0_14|0|262|[]|{"lastFlipTime": 0.020688, "spins": [-1, -1, 1, 1, -1], "rng": 881203967, "times": [1.6046, 0.641938, 2.26939, 0.666961, 0.329191], "spin": -1}|{"spin": 4294967295, "time": 1.6046}|out|True|1||send
315|0.0|0.0|n_6_1|0|315|[]|{"spins": [1, 1, 1, -1, 1], "rng": 229939838, "times": [2.92738, 1.42217, 0.331691, 0.434636, 0.164152], "spin": 1}||in|||312|recv
775|2.0|0.0|n_12_9|0|775|[]|{"spins": [-1, -1, 1, -1, -1], "rng": 536962648, "times": [2.07927, 0.868576, 2.17439, 0.52094, 1.74988], "spin": -1}||in|||772|recv
1228|4.0|0.0|n_3_6|0|1228|[]|{"spins": [-1, -1, -1, -1, 1], "rng": 256004462, "times": [2.82, 2.96083, 2.14888, 0.860635, 0.924206], "spin": -1}||in|||1227|recv
136|0.0|0.0|n_15_15|0|136|[]|{"spins": [1, -1, 1, -1, -1], "rng": 472830252, "times": [2.20646, 0.329191, 0.666961, 1.11849, 1.47316], "spin": 1}||||||init
827|2.0|0.0|n_13_10|0|827|[]|{"spins": [-1, 1, -1, 1, -1], "rng": 308875846, "times": [3.10925, 2.17439, 0.65272, 1.30978, 0.52094], "spin": -1}|{"spin": 4294967295, "time": 3.10925}|out|True|1||send
628|1.0|0.0|n_8_4|0|628|[]|{"lastFlipTime": 0.129253, "spins": [1, 1, -1, -1, 1], "rng": 1145675447, "times": [1.4507, 0.44181, 0.840067, 0.55957, 2.69275], "spin": 1}||in|||627|recv
887|2.0|0.0|n_0_9|0|887|[]|{"lastFlipTime": 1.14516, "spins": [-1, 1, -1, -1, -1], "rng": 3268959829, "times": [1.41814, 1.6248, 2.5654, 2.4436, 1.22222], "spin": -1}|{"spin": 4294967295, "time": 1.41814}|out|True|1||send
